id_estante;id_producto;cantidad
4909;EE05M6TI8Q518;38
8072;78DE2KB79Z48T;90
4542;95O8UZ980Y0Q2;44
5966;F93EF55P82AZA;86
8020;Z7W6MEXV9B95P;73
6020;65A502AJD0WWH;36
5084;C496279UKD11X;92
9898;6GIO82N490V3X;17
5063;62G3Q0NXMQL17;61
4848;VQ6R1996UWIEF;52
9465;AZ1610285SFUT;19
7098;2VP59CUWX3M16;53
7292;42E4Z5ELO4B7H;84
6885;31MZB0THPG8S3;97
6976;32GEH2ZM9MSX3;64
8521;4LV65LUE20GN5;43
9927;I09O08334AH73;11
6898;JQ7YZ075RI1VS;98
4949;S91GINKMD8W64;49
10041;325CZ19U08HZ0;81
4239;XFWYVRY157O59;77
8802;S4D92V14024JX;24
8349;M8CAP05NG4O4U;98
8886;FKR59OGA23I4S;21
7583;2U1FJJ0F97UI5;26
4912;V1282417940E1;33
10020;FN45NO77J19R1;20
8138;UXM3VP84ZS0N8;62
6885;9XH865H91VWA2;10
8697;P62PT73WJPJ51;62
8072;151D05N8Q3VM5;52
4885;PKSN464GQ6613;43
8281;IP0Z0N039NWC6;26
8836;PLHSOL1I1616U;65
8318;1045PPX5P3E18;52
8471;0469ZRV9C7J7J;26
7715;P2VHM79GZ1D79;68
5054;5G144XC469AUI;14
9113;D13JP6ZCSC20F;32
7512;OCW9EF0064H95;96
8944;T6T1X61SN55Z5;85
9679;KZ7FAQ5NFBP3A;40
8308;88354E7MED6O4;59
4536;2YY29HM3E9ZWV;51
7715;NRV048F72B23A;78
9612;TV991YS5K128M;27
10041;08O4TFYQGV138;96
7453;1J376O7CN9914;70
7880;9TUK1U0H99PG6;80
9159;78HD1Q29X7Z8R;47
9012;4EEYB8UMHM1YQ;30
10012;83N5GQ4095CXV;30
4591;C10D7WEPBTQD8;29
6536;8GT43B5YRLYIQ;81
8128;FYO5NOJJ5063A;27
9708;3655AEXAZONBG;78
4682;IET89R700RKT0;33
9765;VO0R752LGR375;17
9461;GE5X5E7T120D6;28
8117;98A6ROR2O0FQD;57
8570;1QBU05Z3O54IH;14
7479;PRM0L7059NU8D;61
9931;MS2SHM91VU58K;59
7945;VZFSIS4B42205;79
7001;70G1FN833I596;35
9583;1NIW35T1E35Q6;100
7319;39M2VW3EVI745;14
8737;XK6KEV02L0F18;56
5114;6W415V805NGO4;49
7142;S5LWIM3E7IPO2;42
5082;M3XB6C8SV09R9;32
10054;894FO4851W685;98
9563;AN9G6J74O4729;70
9637;7KD84IPH6JQUH;60
5090;Q6N72HST0014W;89
7580;2332KY646LNIQ;70
8881;HH0Y1XCJ0WE0O;66
6778;L18719B3STC4M;30
7924;9QFBD892517RO;92
7675;4TWOH850YKS77;11
8656;4P9V7M65ZGOR4;56
5065;K52112G08X97E;21
10052;8VJJ7Q55AA679;91
4909;6FJ4PN2V220N2;96
7723;3229JG3RADI49;57
9304;WK5EC133XDFDH;19
4882;N011DAO8326P0;94
8927;1MCCCRKHLP9EU;42
7073;0328ZLJ9L3W57;53
5133;IAPG33K09H9OK;90
5100;5IZB9N499Y96I;11
7583;AR164Q5NUOESH;13
7021;G0Z1119FPI06I;27
8881;40EI892TFL4Y2;78
9469;4C9AB4J205363;100
7184;6UZ9H393472KX;97
5030;ORJRP07BZWJ10;44
8995;1TJ3DEM0PE9X4;67
9159;8XFSLH7FZ58W3;12
7281;A2FXNVX7196G5;61
8011;0C8A4P9YY2T39;79
6812;M4BX2V4Y9H04M;55
10066;NDV32OE5TJNL2;21
7001;9R163FZ0YR2QP;44
9913;0AKCQ73511CY6;31
9324;OXZD7BL625D9N;40
9763;8MMA45ZC5X0X6;47
7880;3EL4JM78HFQ89;81
8880;63696164UZ3WS;39
5131;42UPIGA4S0L08;53
7784;YGT9V7133126C;73
6653;S2B9NXASEQG13;45
7098;5012M3N0BE76Y;66
9212;4M8X69381DVPU;90
8656;PBJA8UWOL7HO8;10
7419;30530444R397V;76
9489;9N2Y2M8OU34C8;70
7001;07T4VGR22M876;24
8697;D15FG369ZVG29;87
8765;5217Y5UJ9M96H;68
7419;A4Z3PVS574DVN;66
8210;OOY5S47B00QDH;15
8642;50BN7KGVGJ6N4;48
9012;06E5598ZRRM60;82
10012;EZ89756U12691;39
7512;6V6O3K6Y6I19P;14
9809;0105547OBA6SZ;56
8085;VHF0917DLHFP9;78
8521;K456N0J2D1LQY;10
6870;4M10108E6264L;17
9228;96S353698YU3L;40
9458;MDPK3JI6HLR3H;24
7945;4YB2ZC87UR871;56
8239;798053455FK4N;35
7945;5VJ4W1D4C4D99;100
9410;477U0GFROW800;73
7902;08XTC2Y998SF6;11
9461;8WZI05WRMM96Z;97
6430;FLLF01525332W;71
6454;IR11M8LK2O346;63
8483;8K8AGLG8GG108;39
6477;96653PE1K803H;75
6898;T9L1X3DI1986R;45
8697;RV70I39BS4731;96
6806;MYW0USA9298M1;69
9615;U6F54BE3TX3X5;81
8939;P8YXRTET734DA;21
7642;7KO8O8A155I2Q;22
9623;0425MV3BZTN7W;42
6947;ZYS0XD241233Y;10
7863;6S4328F2207Q2;23
9609;71451I2KL9OM3;98
7520;UP2BX2580YXVR;77
9954;JXZZ964W2HS5F;80
7675;C5QGL26P78U4T;94
7084;743OR98L183OL;86
7945;6413KKVSNV3Y5;81
6870;UWEMW69Q4HL1W;54
6806;3JJ7560I58144;100
9194;3N3AXK6NS44X9;17
6699;5AG4L25642P46;31
9708;B96P9E5939855;62
9536;U22KF68V3V0C0;42
7512;FS2CH3XCYMV88;61
8480;514B8Q5U71H6M;34
7924;3U0JZ9XBG25CH;71
9898;R26NBV7Y823PW;50
7319;K091C7GF6BXI2;96
8917;96H7KCJBJ3HQ8;42
7577;G6PLU8I1LN5MH;60
8483;2Q9T3ZU428S8Z;23
7689;8AUO4KTXL8AGN;29
9621;8F9OL4RO622OJ;66
7806;0MYIHKREKPE35;21
7140;EDUN92425XUTM;20
8579;0LZ16HR5O06IA;45
7001;T23FA7GJ49J3C;96
6678;56NVD7805W9L0;91
7876;1624A0XRU3O37;100
9832;N32G2LH1B4086;85
8661;5A79V5813807H;53
7499;ZCY9Z8P86J79Z;92
8737;LU4I3725CFPRG;62
9226;993MB67M3401Y;12
9820;UOUALYLUP6J11;69
9449;I37T29ZUX9HYD;48
7964;AB2FK4205GX7X;46
9679;UWWD9E939UJT0;30
7806;07M4AQ479X522;18
7111;D183M1PP4D1AA;56
7633;L2J60OQ65CAS6;73
9012;J1M8PT810KYS9;63
7386;PAGM67LI93B02;63
8977;052ZD485NON4D;52
7854;69H3BQ32J8486;64
9199;G27504935F440;93
7715;A90T03SG3WAX5;65
6912;9V3LR2A4I084Q;44
7590;RL7NG13119YW5;39
7300;NL2929F1T26S9;11
7902;R1EB37658Z39L;50
6631;C007RTBD971V0;48
9422;MONY6Q817263U;99
6809;T2HVT4P0U12Q1;41
7528;3WLDLPI62E01T;97
6912;U3UBV084M6MFX;87
7396;X4L95X4F01TO2;54
6870;IP3YV78UB4042;82
7182;4FYJ0PN5HQWSV;57
9724;8PZV3R982989G;85
10093;S8M079OE593LG;14
6888;Y720D3TLQNUYP;87
6656;PN1AUYK17B611;95
7880;9DI85D28L01FI;34
6656;Q2W46OX14W399;96
9582;PTD2LMHKB43YV;11
6531;9G0UN69C0S300;87
8995;V009A9KJ594J4;44
7078;8KDR6Z5O5ET2S;46
7184;D0573JH3665DT;11
9637;XQ4L29SHA9121;15
7245;87E3X675TKM0Z;99
9212;8S31I8I60KX74;87
6889;8MMA45ZC5X0X6;60
7678;ZVR4I19QJ07I7;39
8995;A44XHP6K5I46P;74
6547;WBI9G80L0S5BJ;23
6656;H28IGL1U1E8P8;55
10027;0S28TUDQ940Y3;90
9612;27OL1N20HEVE3;69
6809;M8CAP05NG4O4U;80
6969;4D3X17J1KMQ13;57
9754;24M0M335Y304Q;55
7938;QWC6V2D2Z44Z0;32
7091;2K6PGIAV3SY16;74
9076;374MMLM5UP1S1;99
9232;7I4Z0T238WGLD;50
6744;005G90R7QS7W5;83
6709;8RT3833K84U7R;32
9623;5MV1925COQ819;32
9058;915OQX35YRI89;36
9988;HG51TDOQO4414;97
7938;IZM33A1S434TR;96
7073;WFXX3CNFK375F;52
9923;EW0I4707HA0JF;13
10053;57PBQQ7BL06EN;42
7208;QH979JZ0A92I4;45
7987;897H1IOD9PD27;66
9820;DHQ939DYGPN0V;68
8953;DGUVC40C9AYLF;63
6806;Q3JLCRUG32181;12
9898;Z2U80V5U7SU4M;14
9422;LD7U4M2ZP22Q6;42
9324;D2TAWS3R280E9;98
9016;JF5D15HQ3VVN0;87
7924;14310P8LBD901;97
9159;FIGO5EAC9G4LZ;55
6814;D906425J1ZB9Y;60
7580;016FE7VL1E9RA;86
8979;5Y8724VT4L746;57
7300;N9CXS5XVG91KI;46
7633;PX071U9XQ8A9Z;33
7360;1883LX5I1A89K;96
7723;1IC2904DMS67Q;95
7577;AU3Y44EN96569;28
7140;2CQ6QUW07GNA7;54
9536;SJD24TK3TD7HT;28
7012;Z10UD7VC2G1WE;84
9661;85QW61PW8ZCQ4;14
9042;136S5H7C4WE7W;47
7723;9HECQYW35UJ39;17
7580;3VPI38242HQYW;35
7945;G0MDEB5Z42YR6;17
9201;87F1AR10EGBW9;73
7919;8Y437XT26YCB9;27
8991;8V4KA45MHC1CK;90
9931;2U235P4S5K87Q;29
9831;FRNWC7FNMWVIW;99
8995;28EM897VQ84G2;74
9294;84LTKOD45UN7O;44
7091;DJN5F4634L254;54
9923;47H51453962K5;78
9410;13FK5GU6G998G;100
9286;8Q8K002PJZM63;60
7479;MN8IIFX927FF9;56
7401;X0ED6740I1HTJ;79
9923;UM01MNI5A7T6I;83
7500;4NPMBW1G63NG5;35
9583;0H75Q70U2F0MQ;32
9324;6I03OBV3UAKE1;84
9042;ZH7117695JLV7;77
9822;374MMLM5UP1S1;23
7218;1BE9329A4BXS6;70
9623;1KJ331A381651;92
8957;LQMDVU2B8N9V1;18
7350;R0NCUKZ8VJ1T0;26
7765;RNLR21FLKU72I;63
7613;A384F0C4G93H9;10
9326;2HLXUS5M7Z5R2;94
9809;IBO85MY87X1CA;28
9304;0328ZLJ9L3W57;22
9583;JGBY9L5OTSNCQ;94
9536;13BG65BFHFZ3X;64
9204;32RQSYR7E014L;75
9543;MW6QSEK41JNO1;98
7580;3S245UJL676AJ;38
9204;7JRKD960FLF76;33
7923;MS76Y1U7TLP0L;71
9723;G8L90025O7I4G;23
9544;X45Q01QXFFHY2;42
7313;3QQ6T58BJO549;32
7300;SREY0709QKM77;92
9609;919R1B8KA843Z;81
9085;11Y3FY1U4H6XQ;11
7396;9W4VZ4UPDXQ96;28
10053;91WJD89ENN2D8;39
10053;71GNG555GL152;24
10020;T057PQHH0LB5L;55
9832;7N476X8Y02W3U;29
9201;64712ZUUOHKV6;67
7639;Y1W75X42LP5X1;81
9612;6V2LCG0665Y8Q;39
9671;X6OM6ZNY2T1O6;81
9226;G6PLU8I1LN5MH;18
9201;1R49U1C82976G;13
9461;95Q5Z565LHPDD;16
7860;0M218Z1AIT8TY;53
9113;76ECQ5619Y260;69
10052;D1G6H4637667L;58
10012;O9BW4X126TF7C;51
9956;KSALZAG56EKLO;55
7723;HGL5704P88FR2;45
9956;69NG5IP8M112J;80
7577;2N85I34724K7I;61
9723;O0OXTFRH8593F;24
9831;P1087SYRJ664Q;64
7689;9P417Y3QE228R;19
9765;DVAXIWG20O3JW;72
9637;39O11E07BCFV4;93
7902;K1L728EZ62K14;74
7755;N0TCP63S2QPGE;16
7710;P7I5M6O7EL035;81
9564;11OA7164542I8;58
9476;T7HJ8DS3A9M4H;67
9696;2QESQ03D98OJR;29
9201;XI1D2F8AP97NU;59
7924;B07CD2A13MK10;73
9361;SMNW18FM492DO;52
7730;EZ5J4WRVOCKI1;39
9076;0QSK6EA0W15V8;42
9465;E63I1FYW0260G;43
9224;Q8D09Q99WTC17;95
8957;6R3R7SXUFC489;83
7854;EH84PJ5227FN3;12
9754;B1274AKIJ7945;90
7806;H7PC5C455N716;31
9476;9PK98YO15I4W1;81
9724;JZ8NC24N0HR8Y;15
9832;9D54347RFNWMU;89
7838;QU51KPN63WB7E;24
7865;46H3Q314RPGHO;71
9346;94T5H0FTDP34O;55
9201;39QQ8596734UZ;72
9913;9J77OKT10OLD7;60
10012;1I098W86KB6QL;90
9645;CYTSU74NWJ2QK;38
10027;9A088099TC7X8;79
9723;LL58HEES0VY5P;29
8961;GXKWDY73GKEW1;85
9212;9K431SP69J0EO;86
8957;KKA11967P27Z6;61
9212;287N5U4U3T27W;51
9923;030T0I52O6AA7;99
8979;R6X3UG323KZ5U;75
9455;01GT285DBPJO9;37
9410;S17K091XX95FA;18
9410;FBQJPALHFTG1Q;36
10020;VEJ4I34091GEU;100
8998;9I685YG3EYAOU;38
9527;J83W39CI97D9I;14
9590;R9GR3FRP4E08H;12
9898;3YMM7TBOBDVBQ;36
9324;T680W1406S75L;81
9058;73553W1MA1AY8;100
10066;644GI111U9P86;35
9543;K8F018BXNUQBP;50
9746;37ZOU9NOHWB23;50
9582;02AEJ1X99H0I7;89
9640;A3C9XG4L9SLMV;65
9843;Z85ZIZJ9F47O6;85
9294;W0YK67WTDK9VN;80
9754;0OH02O9Y2524W;88
9527;58T3615J6Q2I4;10
9201;8J48D4L78HL0H;32
9212;E142EO4ML6TAR;95
8995;YI8T64Q9X05BO;51
9016;57VH8ZBYWK072;99
9551;N2JHJ3O63U297;11
8969;NETK9X3SNIM1O;31
9232;5YJFR4VB7WW70;89
9631;8AXR6G75445S2;73
9153;361X9D7PN0AG9;65
9609;7W9M52E7WW9HZ;48
9763;58RJ883574T7Y;87
9737;8N1X228070GD7;23
9302;U576R0UW5320O;75
8991;Z10025DS346U1;25
8977;544P8NP7E95SB;80
9249;51U2DQ9AO4BZ1;69
9204;8QCRQJU20J990;57
9536;50264HDVCVDWO;29
9449;7GD00I6X7XLZ5;49
9455;U6VA5K78YVT8C;66
9304;L18X298OQ5T5W;28
9832;HJD7P52765L31;45
9204;5IWD5C550VCW3;46
9085;SF97S3774560E;31
9544;17CD8H6GBAWVK;18
9421;2TDAE5141986Y;32
9272;A2677CG17S648;13
9609;KSALZAG56EKLO;87
9640;OX7MXFCJ0771J;29
9469;1ZB6P22H34Z8M;24
9201;WUZW21N18Q3I8;13
9763;46020O6X78645;86
9809;6FOA92W6I8I3Z;71
9421;L87796UDQ4AE2;24
9536;F7S91F1SZF13W;68
9421;8A1B5J68E47N7;53
9696;E7D5H4JL987CZ;46
9615;P74P0RFIA9JF9;21
9543;1N76XG7F6D67N;77
9532;3G8RIZ01P0U39;14
9679;UO80Q02605550;58
9843;YG9DR3X9QQSKP;24
9272;600BFYXR2QW50;58
9346;R9555J2AHE9LK;32
9551;L189V85SHP3LG;48
9421;49760685U33W5;48
9304;59WRWGH56D9O0;32
9763;79BO795S804AD;86
9621;V009A9KJ594J4;33
9754;K33539LDL3PZK;95
9590;QMYJX02470J2A;56
9523;5Y5J73808J53S;46
9527;7469OOVST5C9J;74
9338;53XNM51J40594;42
9645;4CG31Y905SW1S;32
9455;0S4H689X0FIA8;42
9361;182648O687D50;86
9621;VP2F2U0FU7H6L;73
9455;6CO7Z3QQ37U09;93
9582;LAMMD4493J7BF;57
9809;58519WZ7ST3YQ;100
9832;KX748X88575PW;72
9523;AP041S8HN8ORS;27
9716;WFP45CBLKCI22;55
9723;9269Q4H334DTL;65
9536;2U235P4S5K87Q;34
9832;SY06WL18L19MR;17
9822;VE370QKEB9R9A;11
9621;40DP03PWB9SVM;38
9746;5MW81DRI00IS0;77
9750;M88Y0A94IP5YV;19
9637;33QAE9L81E4P4;22
9645;25SC87FN9Y8JZ;56
9645;2GQ43G9IK06T2;42
9621;GONO90AC2IILV;59
9621;PFA2M24V4V5BX;59
9723;V80THW1L8WOY6;73
9637;7GD00I6X7XLZ5;25
9723;572D66FC7V917;13
9583;U239J5A781F5K;67
9612;3ZJ3D2WUPA485;49
9615;Z8JN2ET566TIP;40
9724;R5MS4AOAV8PF4;13
9716;1H47U3495QY88;64
9765;78YI1YER1SERY;67
9843;01N5MIW5412YK;76
9631;P32ZBIB8463ZD;26
9737;H2N43L8FKM51O;43
9765;B171ANHP8YY7N;68
9893;93B05OJOBR39T;28
9708;6I849A823JN3A;47
9723;QI178ZFTQ3F1R;62
9708;7HC39Y8S21NS9;62
9765;D729J4ISQU835;33
9843;RL3U0N0FBV82E;60
9754;23VV95HET6E97;88
9746;67OPJHWR81HF1;68
9737;DI045N41214X2;12
9763;MWZ4208240K8O;39
9893;G5MC5B4A85003;88
9765;0S28TUDQ940Y3;26
9809;HLKK3B6K4U442;15
9893;96G6ASBN7366A;13
9893;A10677SVS5PAN;68
9822;8533996SI3454;11
9809;B555CL8YD9ZAK;19
9843;7XCH3J1445W0Y;49
9843;6YAE77IJ02GS3;35
9831;M8VV00JQ32BE3;35
9831;8WZI05WRMM96Z;44
9832;6D9140GH1GUY2;98
9893;6YAE77IJ02GS3;43
9893;4MCV52L34561D;15
3262;6S4328F2207Q2;100
7639;3F25M58533L6I;55
5989;PC56IQAGFG966;80
3204;JD8V7C7U71306;72
2823;O8WODB7311646;29
1322;SNOZJS2L5341X;23
7479;FR2R9VIBFXRSM;50
3934;3540OHGXDLI1A;92
8349;769K540Q9SS4S;50
7183;H8J7U0QN6GKU8;30
3785;50264HDVCVDWO;49
9016;MS76Y1U7TLP0L;95
3830;ELLS69QCOLVQ0;34
1243;3QO74E6M7BTMR;45
9934;B25N4G3541N50;97
4411;541I64WZ5NSK5;62
1679;ROD9S4H9X5QBP;90
2631;9M3600QKS63T4;76
1258;56I15QS27195N;44
2282;HD648PNCI7LY1;81
1785;55311717RU2G0;62
4068;JR5RNS6Q265NU;99
8011;9X5TNS107M5L1;13
9671;3261J676ZW2JR;27
521;6NI1O08A4XDFV;45
4642;76UMYF98Q945B;27
2370;A6XD09GWR8E37;65
6414;2T40C8X27436A;28
8629;0GW4407JLVE75;42
7412;4E3461ND68E03;73
3874;8062NDAQU4VA9;90
4542;4RMOLPM3K8006;50
9582;C5QGL26P78U4T;82
3555;BM82GMF30H0R6;31
5368;11SR0K61I5R36;77
10065;6ZK34MVP3447P;65
1888;A383G5YR43951;30
6975;4QUU6E6Y2W6H7;65
2692;6IXGPI83RR9I3;40
5601;NTAGW43Z01H64;63
536;D98XA731O7T7E;82
8099;AM9CL48UBA8L6;90
5783;V1U3L9W9R601K;56
260;UD9929L9P1JP5;63
8011;I0ZS5AZ7TA097;26
8419;6BTHN69PDA458;70
4240;XNGSU0G7E67V1;43
4801;4N3Q3JM14U674;86
7639;35N6171GIOX2E;75
6678;N4J894839GJZX;21
8871;3L5ZI24C28T7B;49
3300;Y06U1QC9BGRA9;23
9421;ZL8R011CT6UM9;13
5230;F94T1L55L9G02;48
5368;LG6GABAM3U818;67
7865;5816M6SOS3LX2;89
4179;3R2Y0H1388CVH;32
5579;4YT7EM052A6X9;42
7183;764L3B78HZP9Y;95
8881;5TSV4VCT1W376;19
3575;E7D5H4JL987CZ;16
6215;6V6O3K6Y6I19P;12
4206;7074A024AX89X;56
4074;650LS9H0C7L1K;20
5368;942U28HIL846N;39
3301;02P5ZR92H8C9D;52
6312;E1924J5ZU4S8J;91
6856;7P01810J370X3;38
2296;W7294SRLU652O;94
577;0BMTQO4W99CH9;92
288;U278052F043NB;71
9543;WWOK7FC2784D9;38
6828;GMJWYSRYJ7KHJ;60
417;9E55PD7W01WW8;63
4574;04F23US0IAU8G;21
6889;N4902CDCRQ90X;69
7838;666QA343ADXS9;37
6744;59A1CP716NB99;100
6842;U6VXF4NJD228C;86
9012;SBKWU9Y1GZN31;87
4905;4YB2ZC87UR871;87
8390;HCP5H41AV4ALD;38
4882;MO4R34W4E9Z25;87
5969;2637S778L4X2R;64
6947;27TXFHKKX3CXQ;83
4171;87BJ0R09UYC5F;68
3675;431N85DHA3Z41;24
2052;7W23S49V3D21V;76
4139;H8A5587AF1KPR;80
8085;FFP9HTR9R54ZW;93
3857;PY932FSEY30PM;33
2637;ZCJ2VB77SQ010;70
4978;Y4P47I9O5ZTB4;42
8928;3731GF1B44Y36;58
9113;9398606UV4XWM;71
5704;VZFSIS4B42205;30
2037;ZF0G5QRG0CKCE;93
5869;EW126FLV7IYV0;66
6023;01EF750516FL9;74
972;8044R9YNC0X4W;29
9076;9VU9HBC760T60;69
4291;OLMQIMOYLAX3N;89
5998;90123JQ8404PD;42
9551;H43K2J03898OK;19
9304;G0831H0K07FHL;94
2631;HTE0J949GFM24;64
5133;YJHB903F524DB;80
4145;570WEN607HHFW;33
5671;LDJT26JGLU57W;84
3823;T9VE903CKE6X6;25
4634;3K2N443780T76;97
9631;WK8XMD08UO2ZS;90
7294;RYYY1F4307IZ5;58
5553;65922F7GDJK3P;38
6928;ZEDI26W7Y8896;97
7140;6P745A8SFK6HN;87
7838;6X7W0ZZVR88RA;99
5030;0LZ16HR5O06IA;67
6040;7XDO4V71T5F1A;41
7863;5C085S0786O61;47
5656;81D4E5DS99HC9;59
6370;N5B9C37Z7477Y;62
2558;HZ4R6RKOS40J1;62
7161;HJ3PUC08978BW;83
6432;9UUI8JNK2QAH0;96
5063;LOADXFHY2QGDU;68
3728;9U67B1555731E;79
8363;25UD07C6370G0;44
3306;3M4PMOW0PU16W;82
4857;E14256Z35FVI4;58
4531;071V1BDENKOT8;19
2307;H2G38438BYEF9;98
7661;53XNM51J40594;37
9212;Z7M3N94S4R0O4;87
3047;8N5M98WVG9VSG;79
9338;H79XE3BW0QQ9L;52
5230;1J3BK29B8OZF1;29
7572;212G601E4CD0Q;25
3606;OBL1YA4OW87E1;25
7528;W5Y29V561WE2A;56
903;Q96TV2RURLW4Z;32
3293;MF48J970K4R6R;78
4874;N1MK03GNER7L4;52
10093;RL9NWJ898781J;89
7140;44D5Y4V421F08;45
3703;A1CH381Q08B91;14
3047;278Y2TO8S9T66;43
7723;NK9UT009ORSXK;35
4139;8KD3DK61YHCTM;53
8765;UB7720V3A777T;20
8953;4HU31QPA4H414;87
7723;R5BM1MD00VCLW;21
2100;NLYC2T1U0MM79;44
8770;83A39B4K7PX33;31
3286;QFT9R8K3V702R;57
8108;ZU36UDG83WG6F;82
9153;T9UG5JH1EJOP2;43
2421;14B6X7EF27L5R;30
8483;3A7OG3RYK0B5E;87
8281;QE1RN0P4B1QMU;51
9136;2G5GC7A48O46C;17
4000;D183M1PP4D1AA;24
5466;2K9GKVP5J31G4;51
5039;1K0Z518L7FI17;86
8917;6YQ9A117NLESF;85
7639;W7QS011M71XQB;88
2037;1MCCCRKHLP9EU;25
3945;169CP4D503355;31
8473;R97C9Z031WQ25;11
3297;8J57YKQ8SGL2R;48
5451;U3FUGOY2WGOP0;44
3957;A3YLTVZO138P6;61
3794;88KHZ4745IV37;26
7163;06159CET31T23;25
5704;402A1E8JPDPL5;85
3699;062G31B179VTC;19
8239;4Z0OJEVNN9U29;82
4857;HPEM8AQ55YS12;47
1958;NALU6SS4MS34T;78
2391;W2VA7A79TU422;55
7622;01W83LD974122;79
8040;WPU4B357I26Z9;28
5618;V48OY2A7GUQH9;14
6202;LBG491J9R0ZW5;73
6653;UM6E6LZTX4G16;38
10058;UF8XX0311GYT2;27
3631;3B5ES764X8074;22
2885;ZA0KMS4J32WU9;11
5971;5UUFL1FGU9G87;76
3709;89Q652PGGZ4DP;18
5969;789B5OY4F75NQ;24
5563;R4G8Z22330U59;11
8099;3MPVFM12T81JA;47
8770;GUGKBXZNG3S7T;64
6063;3927D3ABIT195;30
1857;O9DW9T81XXCP3;27
1928;8YHSE8H4U5WQ2;40
8737;0RMY0QI7770WK;49
8422;649L38BS7VR0Z;86
8085;2FFB6BI486P1D;21
8140;8O83E65V0790S;24
2396;3NRU80YX2RMPR;36
7794;S387S970A3018;12
5221;P0HPLJ28UBYF2;49
6179;5418BW9FKCX5E;98
5068;DHR9P8P8CX5PM;48
8239;ARW50U8OY144P;50
2436;AF6RZ51W44I1V;19
9637;U89K70TBL3QTJ;96
8117;44T2657Z60ONW;79
6541;K33G749YS6Z0R;27
6432;D1X1F1702NSP9;19
1868;31NXIE2711K8Y;31
9304;JV3QIORZNRY5Q;31
2114;O6O826HT5D28M;51
10041;G07MQ0L0VF7V3;22
4909;DD1N28O0QB5G9;28
6224;6Z06D2D6I9XKG;46
5971;UYBF7E1BPV629;55
9012;2ZTC0V27QPF37;44
9346;5D7C4SI675K9T;48
9228;I9T58FI7XR7EN;42
2280;AO75F8S5XIM08;72
9956;UCQCH3COWC2FZ;88
8697;5E5N5M7ZS1DOJ;63
9956;38ZIF0KMJVK92;77
1998;B874KN7W410DE;66
5114;026YOQ098OP22;21
9199;2K379PIRYW6Z7;24
6631;H60936E6U522J;34
7281;964K5NA3058PN;17
9224;TPFV5173FEG74;36
9465;441X09MSY6OW9;25
4695;63LI948X518XO;21
8886;8L3A3UK3X90UO;55
7012;1PVU127G0O6SY;86
6430;G452Q8NM040W6;94
4682;3379RJU10B12H;22
7245;SOYSOL433EXJ0;28
7715;7PF49A5O3U00Z;33
2992;71P6HKAYW19XX;87
7723;EWBD056V22RT4;93
7319;BXU44689M4854;17
7725;S17K091XX95FA;95
8969;C101B9411UH7Q;59
4666;JHE43PMA1014L;76
4695;7NG0H788UUF44;45
4067;627Y35T45332T;68
4801;813148QUC75HT;71
5042;GJ1OR62T19K15;13
2296;1717V11GN104F;65
4299;2OGHQ18Z9153B;66
4156;Z8K4X0338N767;99
4689;W03Z7G8QJ1D05;65
6430;V13E2PTMK91XR;99
2721;D1EO92V0A9K51;23
7854;3VHFQHSQACQS9;65
9696;DLC4X844151F4;15
3204;A9030H7IVPWM4;38
7183;25TSU5I2NIXIV;11
5579;4M10108E6264L;43
4335;6Z51NX65482A1;10
9988;QVD4TS7VI443V;92
1893;4VUKG826NW0QT;60
9679;QI178ZFTQ3F1R;45
6224;00Z7QY45J8912;15
2370;92128RP6W2E10;28
8881;H75G2QR3M9S1F;82
8565;93S7J6848BQH1;56
4909;O29VGAJG25FH5;56
5618;WSBFP1A51L2LZ;72
9661;0NKPZ4Z9VY2TV;43
3178;123BTC6W53231;56
3206;33SEJ7OS1B276;64
5466;JKI9C7F1837O6;48
5368;73CLG930J9S8T;19
5373;6X3942XC1848J;11
2382;X9D882079102Z;65
7583;PCY2146585P57;84
7862;246B5U0ZEUR14;16
1788;K091C7GF6BXI2;94
6161;L6EW2UYZS9PP3;30
2303;5KQVNTZ0V9X7F;66
7572;ZL620038336FF;67
5998;X1J5KBFX4GC06;13
5761;3HN5J27EQBQ5D;17
8506;B7H8H5R31X1A1;21
4695;I190U8Q52C7FH;18
5785;705NU8MJKHK53;56
2992;OD6A4IZ9BXL6J;57
8378;U1ZX6ME0IXIY8;13
8570;5362N4559R8V7;59
5215;RDA7R47N52GWG;93
7396;MN8IIFX927FF9;36
6637;IOBV0QFTE27Y9;61
3036;46020O6X78645;13
7432;QLB807D3C23YE;61
2280;43J9ML0C23299;67
8255;70UWTUXI285C1;58
9156;M4BX2V4Y9H04M;20
4531;5IBEZJ1U6DI06;12
5380;5DLKYC8443Q7Y;24
2043;3KVVZ706QP71X;57
10065;57PBQQ7BL06EN;89
7590;K84GM7NI815XT;55
8715;9HZ43WP8AHH2N;54
7182;99P9Z4GI68LZ8;51
8368;Y9H30K1TD2M06;29
6406;5WBG7A9KU57GB;83
2419;3L45RI97U8WA5;60
8758;W66G66905KUAY;26
7862;QY0ZUYMW7327B;100
3152;HS2D48YOYNKX9;39
9527;JJ873HNUM0P79;61
8886;52214L63KA7AW;69
5574;Z23VSV60NBUOE;14
6920;VIT4K9NXK2074;23
8239;O0OXTFRH8593F;12
4734;3769ZX8RJ2EIU;51
5601;BEN4J1IWM6620;91
